Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 02:09:30.877000,GAS,10,0 days 00:01:25.888000,26.0,2.0,,,0 days 00:00:27.973000,0 days 00:00:29.546000,0 days 00:00:28.369000,0 days 02:08:33.054000,0 days 02:09:02.600000,0 days 02:09:30.969000,298.0,313.0,314.0,315.0,True,HARD,23.0,True,Alpine,0 days 02:08:04.989000,,1,7.0,,,False,True
0 days 02:10:56.697000,GAS,10,0 days 00:01:25.820000,27.0,2.0,,,0 days 00:00:27.930000,0 days 00:00:29.563000,0 days 00:00:28.327000,0 days 02:09:58.899000,0 days 02:10:28.462000,0 days 02:10:56.789000,297.0,314.0,314.0,317.0,True,HARD,24.0,True,Alpine,0 days 02:09:30.877000,,12,7.0,,,False,True
0 days 02:12:47.765000,GAS,10,0 days 00:01:51.068000,28.0,2.0,,,0 days 00:00:35.136000,0 days 00:00:39.183000,0 days 00:00:36.749000,0 days 02:11:31.925000,0 days 02:12:11.108000,0 days 02:12:47.857000,236.0,275.0,260.0,225.0,False,HARD,25.0,True,Alpine,0 days 02:10:56.697000,,26,7.0,,,False,False
0 days 02:14:19.897000,GAS,10,0 days 00:01:32.132000,29.0,2.0,,,0 days 00:00:34.231000,0 days 00:00:29.720000,0 days 00:00:28.181000,0 days 02:13:22.088000,0 days 02:13:51.808000,0 days 02:14:19.989000,283.0,315.0,320.0,220.0,False,HARD,26.0,True,Alpine,0 days 02:12:47.765000,,671,5.0,,,False,False
0 days 02:15:46.630000,GAS,10,0 days 00:01:26.733000,30.0,2.0,,,0 days 00:00:28.048000,0 days 00:00:30.268000,0 days 00:00:28.417000,0 days 02:14:48.037000,0 days 02:15:18.305000,0 days 02:15:46.722000,296.0,316.0,316.0,318.0,False,HARD,27.0,True,Alpine,0 days 02:14:19.897000,,1,6.0,,,False,True
0 days 02:17:13.053000,GAS,10,0 days 00:01:26.423000,31.0,2.0,,,0 days 00:00:28.384000,0 days 00:00:29.691000,0 days 00:00:28.348000,0 days 02:16:15.106000,0 days 02:16:44.797000,0 days 02:17:13.145000,301.0,317.0,317.0,314.0,False,HARD,28.0,True,Alpine,0 days 02:15:46.630000,,1,7.0,,,False,True
0 days 02:18:38.980000,GAS,10,0 days 00:01:25.927000,32.0,2.0,,,0 days 00:00:27.902000,0 days 00:00:29.558000,0 days 00:00:28.467000,0 days 02:17:41.047000,0 days 02:18:10.605000,0 days 02:18:39.072000,296.0,313.0,315.0,316.0,False,HARD,29.0,True,Alpine,0 days 02:17:13.053000,,1,7.0,,,False,True
0 days 02:20:05.053000,GAS,10,0 days 00:01:26.073000,33.0,2.0,,,0 days 00:00:28.002000,0 days 00:00:29.592000,0 days 00:00:28.479000,0 days 02:19:07.074000,0 days 02:19:36.666000,0 days 02:20:05.145000,296.0,314.0,317.0,314.0,False,HARD,30.0,True,Alpine,0 days 02:18:38.980000,,1,7.0,,,False,True
0 days 02:21:31.027000,GAS,10,0 days 00:01:25.974000,34.0,2.0,,,0 days 00:00:27.851000,0 days 00:00:29.587000,0 days 00:00:28.536000,0 days 02:20:32.996000,0 days 02:21:02.583000,0 days 02:21:31.119000,298.0,319.0,314.0,318.0,False,HARD,31.0,True,Alpine,0 days 02:20:05.053000,,1,7.0,,,False,True
0 days 02:22:56.990000,GAS,10,0 days 00:01:25.963000,35.0,2.0,,,0 days 00:00:27.931000,0 days 00:00:29.561000,0 days 00:00:28.471000,0 days 02:21:59.050000,0 days 02:22:28.611000,0 days 02:22:57.082000,296.0,311.0,314.0,313.0,False,HARD,32.0,True,Alpine,0 days 02:21:31.027000,,1,7.0,,,False,True
0 days 02:24:23.031000,GAS,10,0 days 00:01:26.041000,36.0,2.0,,,0 days 00:00:27.995000,0 days 00:00:29.616000,0 days 00:00:28.430000,0 days 02:23:25.077000,0 days 02:23:54.693000,0 days 02:24:23.123000,294.0,310.0,314.0,313.0,False,HARD,33.0,True,Alpine,0 days 02:22:56.990000,,1,7.0,,,False,True
0 days 02:25:48.969000,GAS,10,0 days 00:01:25.938000,37.0,2.0,,,0 days 00:00:27.973000,0 days 00:00:29.531000,0 days 00:00:28.434000,0 days 02:24:51.096000,0 days 02:25:20.627000,0 days 02:25:49.061000,293.0,308.0,313.0,310.0,False,HARD,34.0,True,Alpine,0 days 02:24:23.031000,,1,7.0,,,False,True
0 days 02:27:14.967000,GAS,10,0 days 00:01:25.998000,38.0,2.0,,,0 days 00:00:28.027000,0 days 00:00:29.463000,0 days 00:00:28.508000,0 days 02:26:17.088000,0 days 02:26:46.551000,0 days 02:27:15.059000,294.0,309.0,312.0,308.0,False,HARD,35.0,True,Alpine,0 days 02:25:48.969000,,1,7.0,,,False,True
0 days 02:28:40.905000,GAS,10,0 days 00:01:25.938000,39.0,2.0,,,0 days 00:00:28.060000,0 days 00:00:29.547000,0 days 00:00:28.331000,0 days 02:27:43.119000,0 days 02:28:12.666000,0 days 02:28:40.997000,294.0,309.0,313.0,309.0,False,HARD,36.0,True,Alpine,0 days 02:27:14.967000,,1,7.0,,,False,True
0 days 02:30:06.749000,GAS,10,0 days 00:01:25.844000,40.0,2.0,,,0 days 00:00:28.061000,0 days 00:00:29.442000,0 days 00:00:28.341000,0 days 02:29:09.058000,0 days 02:29:38.500000,0 days 02:30:06.841000,294.0,309.0,313.0,307.0,False,HARD,37.0,True,Alpine,0 days 02:28:40.905000,,1,7.0,,,False,True
0 days 02:31:32.627000,GAS,10,0 days 00:01:25.878000,41.0,2.0,,,0 days 00:00:28.144000,0 days 00:00:29.333000,0 days 00:00:28.401000,0 days 02:30:34.985000,0 days 02:31:04.318000,0 days 02:31:32.719000,292.0,308.0,313.0,308.0,False,HARD,38.0,True,Alpine,0 days 02:30:06.749000,,1,7.0,,,False,True
0 days 02:32:58.403000,GAS,10,0 days 00:01:25.776000,42.0,2.0,,,0 days 00:00:28.016000,0 days 00:00:29.372000,0 days 00:00:28.388000,0 days 02:32:00.735000,0 days 02:32:30.107000,0 days 02:32:58.495000,292.0,309.0,315.0,310.0,True,HARD,39.0,True,Alpine,0 days 02:31:32.627000,,1,7.0,,,False,True
0 days 02:34:24.323000,GAS,10,0 days 00:01:25.920000,43.0,2.0,,,0 days 00:00:28.094000,0 days 00:00:29.382000,0 days 00:00:28.444000,0 days 02:33:26.589000,0 days 02:33:55.971000,0 days 02:34:24.415000,293.0,309.0,314.0,309.0,False,HARD,40.0,True,Alpine,0 days 02:32:58.403000,,1,7.0,,,False,True
0 days 02:35:49.955000,GAS,10,0 days 00:01:25.632000,44.0,2.0,,,0 days 00:00:28.115000,0 days 00:00:29.288000,0 days 00:00:28.229000,0 days 02:34:52.530000,0 days 02:35:21.818000,0 days 02:35:50.047000,293.0,308.0,314.0,308.0,True,HARD,41.0,True,Alpine,0 days 02:34:24.323000,,1,7.0,,,False,True
0 days 02:37:15.734000,GAS,10,0 days 00:01:25.779000,45.0,2.0,,,0 days 00:00:28.111000,0 days 00:00:29.332000,0 days 00:00:28.336000,0 days 02:36:18.158000,0 days 02:36:47.490000,0 days 02:37:15.826000,293.0,307.0,314.0,309.0,False,HARD,42.0,True,Alpine,0 days 02:35:49.955000,,1,7.0,,,False,True
0 days 02:38:41.254000,GAS,10,0 days 00:01:25.520000,46.0,2.0,,,0 days 00:00:28.031000,0 days 00:00:29.336000,0 days 00:00:28.153000,0 days 02:37:43.857000,0 days 02:38:13.193000,0 days 02:38:41.346000,293.0,309.0,314.0,309.0,True,HARD,43.0,True,Alpine,0 days 02:37:15.734000,,1,7.0,,,False,True
0 days 02:40:06.820000,GAS,10,0 days 00:01:25.566000,47.0,2.0,,,0 days 00:00:28.031000,0 days 00:00:29.263000,0 days 00:00:28.272000,,0 days 02:39:38.640000,0 days 02:40:06.912000,294.0,308.0,313.0,308.0,False,HARD,44.0,True,Alpine,0 days 02:38:41.254000,,1,7.0,,,False,True
0 days 02:41:32.273000,GAS,10,0 days 00:01:25.453000,48.0,2.0,,,0 days 00:00:28.049000,0 days 00:00:29.268000,0 days 00:00:28.136000,0 days 02:40:34.961000,0 days 02:41:04.229000,0 days 02:41:32.365000,293.0,310.0,314.0,308.0,True,HARD,45.0,True,Alpine,0 days 02:40:06.820000,,1,7.0,,,False,True
0 days 02:42:57.637000,GAS,10,0 days 00:01:25.364000,49.0,2.0,,,0 days 00:00:28.034000,0 days 00:00:29.220000,0 days 00:00:28.110000,0 days 02:42:00.399000,0 days 02:42:29.619000,0 days 02:42:57.729000,293.0,309.0,315.0,306.0,True,HARD,46.0,True,Alpine,0 days 02:41:32.273000,,1,7.0,,,False,True
0 days 02:44:22.914000,GAS,10,0 days 00:01:25.277000,50.0,2.0,,,0 days 00:00:27.986000,0 days 00:00:29.151000,0 days 00:00:28.140000,0 days 02:43:25.715000,0 days 02:43:54.866000,0 days 02:44:23.006000,294.0,310.0,315.0,308.0,True,HARD,47.0,True,Alpine,0 days 02:42:57.637000,,1,7.0,,,False,True
0 days 02:45:48.419000,GAS,10,0 days 00:01:25.505000,51.0,2.0,,,0 days 00:00:28.029000,0 days 00:00:29.303000,0 days 00:00:28.173000,0 days 02:44:51.035000,0 days 02:45:20.338000,0 days 02:45:48.511000,294.0,310.0,317.0,309.0,False,HARD,48.0,True,Alpine,0 days 02:44:22.914000,,1,7.0,,,False,True
0 days 02:47:13.642000,GAS,10,0 days 00:01:25.223000,52.0,2.0,,,0 days 00:00:27.954000,0 days 00:00:29.218000,0 days 00:00:28.051000,0 days 02:46:16.465000,0 days 02:46:45.683000,0 days 02:47:13.734000,295.0,311.0,322.0,309.0,True,HARD,49.0,True,Alpine,0 days 02:45:48.419000,,1,7.0,,,False,True
0 days 02:48:38.569000,GAS,10,0 days 00:01:24.927000,53.0,2.0,,,0 days 00:00:27.831000,0 days 00:00:29.206000,0 days 00:00:27.890000,0 days 02:47:41.565000,0 days 02:48:10.771000,0 days 02:48:38.661000,294.0,311.0,323.0,313.0,True,HARD,50.0,True,Alpine,0 days 02:47:13.642000,,1,7.0,,,False,True
0 days 00:58:32.632000,PER,11,0 days 00:01:36.657000,1.0,1.0,,,,0 days 00:00:33.065000,0 days 00:00:30.137000,,0 days 00:58:02.655000,0 days 00:58:33.102000,299.0,303.0,321.0,263.0,False,SOFT,1.0,True,Cadillac,0 days 00:56:55.761000,,1,17.0,,,False,False
0 days 01:00:02.665000,PER,11,0 days 00:01:30.033000,2.0,1.0,,,0 days 00:00:29.291000,0 days 00:00:31.251000,0 days 00:00:29.491000,0 days 00:59:02.002000,0 days 00:59:33.253000,0 days 01:00:02.744000,291.0,315.0,319.0,322.0,True,SOFT,2.0,True,Cadillac,0 days 00:58:32.632000,,12,17.0,,,False,True
0 days 01:02:41.555000,PER,11,,3.0,1.0,,0 days 01:02:33.932000,0 days 00:00:46.018000,0 days 00:00:49.258000,0 days 00:01:03.515000,0 days 01:00:48.867000,0 days 01:01:38.119000,0 days 01:02:41.678000,135.0,168.0,,276.0,False,SOFT,3.0,True,Cadillac,0 days 01:00:02.665000,,245,17.0,,,False,False
0 days 01:35:14.122000,PER,11,,4.0,2.0,0 days 01:33:16.460000,,,0 days 00:00:32.887000,0 days 00:00:51.202000,,0 days 01:34:23.032000,0 days 01:35:14.201000,250.0,265.0,36.0,200.0,False,SOFT,1.0,True,Cadillac,0 days 01:32:24.927000,,1,17.0,,,False,False
0 days 01:38:30.672000,PER,11,,5.0,2.0,,,,0 days 00:00:35.544000,0 days 00:00:49.404000,,0 days 01:37:41.469000,0 days 01:38:31.085000,201.0,246.0,40.0,152.0,False,SOFT,2.0,True,Cadillac,0 days 01:35:14.122000,,1,17.0,,,False,False
0 days 01:40:45.045000,PER,11,0 days 00:02:14.373000,6.0,2.0,,,0 days 00:01:10.812000,0 days 00:00:32.611000,0 days 00:00:30.950000,0 days 01:39:41.563000,0 days 01:40:14.174000,0 days 01:40:45.124000,290.0,304.0,317.0,256.0,False,SOFT,3.0,True,Cadillac,0 days 01:38:30.672000,,12,17.0,,,False,True
0 days 01:42:13.770000,PER,11,0 days 00:01:28.725000,7.0,2.0,,,0 days 00:00:28.690000,0 days 00:00:30.672000,0 days 00:00:29.363000,0 days 01:41:13.814000,0 days 01:41:44.486000,0 days 01:42:13.849000,286.0,311.0,318.0,317.0,True,SOFT,4.0,True,Cadillac,0 days 01:40:45.045000,,1,17.0,,,False,True
0 days 01:43:42.152000,PER,11,0 days 00:01:28.382000,8.0,2.0,,,0 days 00:00:28.656000,0 days 00:00:30.568000,0 days 00:00:29.158000,0 days 01:42:42.505000,0 days 01:43:13.073000,0 days 01:43:42.231000,286.0,310.0,314.0,314.0,True,SOFT,5.0,True,Cadillac,0 days 01:42:13.770000,,1,17.0,,,False,True
0 days 01:45:10.643000,PER,11,0 days 00:01:28.491000,9.0,2.0,,,0 days 00:00:28.763000,0 days 00:00:30.830000,0 days 00:00:28.898000,0 days 01:44:10.994000,0 days 01:44:41.824000,0 days 01:45:10.722000,284.0,316.0,326.0,307.0,False,SOFT,6.0,True,Cadillac,0 days 01:43:42.152000,,1,18.0,,,False,True
0 days 01:46:38.891000,PER,11,0 days 00:01:28.248000,10.0,2.0,,,0 days 00:00:28.519000,0 days 00:00:30.700000,0 days 00:00:29.029000,0 days 01:45:39.241000,0 days 01:46:09.941000,0 days 01:46:38.970000,284.0,314.0,320.0,312.0,True,SOFT,7.0,True,Cadillac,0 days 01:45:10.643000,,1,18.0,,,False,True
0 days 01:48:07.418000,PER,11,0 days 00:01:28.527000,11.0,2.0,,,0 days 00:00:28.798000,0 days 00:00:30.485000,0 days 00:00:29.244000,0 days 01:47:07.768000,0 days 01:47:38.253000,0 days 01:48:07.497000,287.0,315.0,312.0,315.0,False,SOFT,8.0,True,Cadillac,0 days 01:46:38.891000,,1,18.0,,,False,True
0 days 01:49:35.505000,PER,11,0 days 00:01:28.087000,12.0,2.0,,,0 days 00:00:28.693000,0 days 00:00:30.320000,0 days 00:00:29.074000,0 days 01:48:36.190000,0 days 01:49:06.510000,0 days 01:49:35.584000,285.0,306.0,313.0,316.0,True,SOFT,9.0,True,Cadillac,0 days 01:48:07.418000,,1,18.0,,,False,True
0 days 01:51:04.119000,PER,11,0 days 00:01:28.614000,13.0,2.0,,,0 days 00:00:28.716000,0 days 00:00:30.420000,0 days 00:00:29.478000,0 days 01:50:04.300000,0 days 01:50:34.720000,0 days 01:51:04.198000,283.0,298.0,303.0,312.0,False,SOFT,10.0,True,Cadillac,0 days 01:49:35.505000,,1,17.0,,,False,True
0 days 01:52:33.039000,PER,11,0 days 00:01:28.920000,14.0,2.0,,,0 days 00:00:29.128000,0 days 00:00:30.348000,0 days 00:00:29.444000,0 days 01:51:33.326000,0 days 01:52:03.674000,0 days 01:52:33.118000,281.0,296.0,307.0,303.0,False,SOFT,11.0,True,Cadillac,0 days 01:51:04.119000,,1,17.0,,,False,True
0 days 01:54:02.040000,PER,11,0 days 00:01:29.001000,15.0,2.0,,,0 days 00:00:29.065000,0 days 00:00:30.522000,0 days 00:00:29.414000,0 days 01:53:02.183000,0 days 01:53:32.705000,0 days 01:54:02.119000,279.0,297.0,307.0,303.0,False,SOFT,12.0,True,Cadillac,0 days 01:52:33.039000,,1,17.0,,,False,True
0 days 01:55:30.825000,PER,11,0 days 00:01:28.785000,16.0,2.0,,,0 days 00:00:29.106000,0 days 00:00:30.507000,0 days 00:00:29.172000,0 days 01:54:31.225000,0 days 01:55:01.732000,0 days 01:55:30.904000,277.0,309.0,315.0,302.0,False,SOFT,13.0,True,Cadillac,0 days 01:54:02.040000,,1,18.0,,,False,True
0 days 01:56:59.182000,PER,11,0 days 00:01:28.357000,17.0,2.0,,,0 days 00:00:28.661000,0 days 00:00:30.418000,0 days 00:00:29.278000,0 days 01:55:59.565000,0 days 01:56:29.983000,0 days 01:56:59.261000,278.0,295.0,310.0,309.0,False,SOFT,14.0,True,Cadillac,0 days 01:55:30.825000,,1,17.0,,,False,True
0 days 01:58:28.271000,PER,11,0 days 00:01:29.089000,18.0,2.0,,,0 days 00:00:28.883000,0 days 00:00:30.466000,0 days 00:00:29.740000,0 days 01:57:28.144000,0 days 01:57:58.610000,0 days 01:58:28.350000,278.0,292.0,321.0,306.0,False,SOFT,15.0,True,Cadillac,0 days 01:56:59.182000,,1,18.0,,,False,True
0 days 01:59:56.687000,PER,11,0 days 00:01:28.416000,19.0,2.0,,,0 days 00:00:28.701000,0 days 00:00:30.193000,0 days 00:00:29.522000,0 days 01:58:57.051000,0 days 01:59:27.244000,0 days 01:59:56.766000,276.0,293.0,307.0,307.0,False,SOFT,16.0,True,Cadillac,0 days 01:58:28.271000,,1,17.0,,,False,True
0 days 02:01:25.457000,PER,11,0 days 00:01:28.770000,20.0,2.0,,,0 days 00:00:29.058000,0 days 00:00:30.185000,0 days 00:00:29.527000,0 days 02:00:25.824000,0 days 02:00:56.009000,0 days 02:01:25.536000,277.0,292.0,303.0,303.0,False,SOFT,17.0,True,Cadillac,0 days 01:59:56.687000,,1,17.0,,,False,True
0 days 02:02:54.281000,PER,11,0 days 00:01:28.824000,21.0,2.0,,,0 days 00:00:29.082000,0 days 00:00:30.350000,0 days 00:00:29.392000,0 days 02:01:54.618000,0 days 02:02:24.968000,0 days 02:02:54.360000,278.0,293.0,302.0,301.0,False,SOFT,18.0,True,Cadillac,0 days 02:01:25.457000,,1,17.0,,,False,True
0 days 02:04:24.167000,PER,11,0 days 00:01:29.886000,22.0,2.0,,,0 days 00:00:29.919000,0 days 00:00:30.652000,0 days 00:00:29.315000,0 days 02:03:24.279000,0 days 02:03:54.931000,0 days 02:04:24.246000,287.0,304.0,311.0,307.0,False,SOFT,19.0,True,Cadillac,0 days 02:02:54.281000,,1,18.0,,,False,True
0 days 02:05:53.087000,PER,11,0 days 00:01:28.920000,23.0,2.0,,,0 days 00:00:29.149000,0 days 00:00:30.373000,0 days 00:00:29.398000,0 days 02:04:53.395000,0 days 02:05:23.768000,0 days 02:05:53.166000,282.0,305.0,305.0,287.0,False,SOFT,20.0,True,Cadillac,0 days 02:04:24.167000,,1,17.0,,,False,True
0 days 02:07:22.454000,PER,11,0 days 00:01:29.367000,24.0,2.0,,,0 days 00:00:29.229000,0 days 00:00:30.447000,0 days 00:00:29.691000,0 days 02:06:22.395000,0 days 02:06:52.842000,0 days 02:07:22.533000,276.0,293.0,313.0,298.0,False,SOFT,21.0,True,Cadillac,0 days 02:05:53.087000,,1,18.0,,,False,True
0 days 02:08:50.736000,PER,11,0 days 00:01:28.282000,25.0,2.0,,,0 days 00:00:28.855000,0 days 00:00:30.222000,0 days 00:00:29.205000,0 days 02:07:51.388000,0 days 02:08:21.610000,0 days 02:08:50.815000,282.0,302.0,307.0,308.0,False,SOFT,22.0,True,Cadillac,0 days 02:07:22.454000,,1,18.0,,,False,True
0 days 02:10:19.583000,PER,11,0 days 00:01:28.847000,26.0,2.0,,,0 days 00:00:29.004000,0 days 00:00:30.460000,0 days 00:00:29.383000,0 days 02:09:19.819000,0 days 02:09:50.279000,0 days 02:10:19.662000,278.0,294.0,303.0,306.0,False,SOFT,23.0,True,Cadillac,0 days 02:08:50.736000,,1,18.0,,,False,True
0 days 02:12:05.943000,PER,11,0 days 00:01:46.360000,27.0,2.0,,0 days 02:12:02.195000,0 days 00:00:29.200000,0 days 00:00:33.021000,0 days 00:00:44.139000,0 days 02:10:48.862000,0 days 02:11:21.883000,0 days 02:12:06.022000,277.0,169.0,,302.0,False,SOFT,24.0,True,Cadillac,0 days 02:10:19.583000,,126,18.0,,,False,False
0 days 02:14:07.324000,PER,11,0 days 00:02:01.381000,28.0,3.0,0 days 02:12:30.632000,,0 days 00:01:01.802000,0 days 00:00:30.633000,0 days 00:00:28.946000,0 days 02:13:07.824000,0 days 02:13:38.457000,0 days 02:14:07.403000,278.0,304.0,305.0,226.0,False,MEDIUM,1.0,True,Cadillac,0 days 02:12:05.943000,,671,18.0,,,False,False
0 days 02:15:35.364000,PER,11,0 days 00:01:28.040000,29.0,3.0,,,0 days 00:00:29.050000,0 days 00:00:30.060000,0 days 00:00:28.930000,0 days 02:14:36.453000,0 days 02:15:06.513000,0 days 02:15:35.443000,279.0,297.0,311.0,302.0,True,MEDIUM,2.0,True,Cadillac,0 days 02:14:07.324000,,1,18.0,,,False,True
0 days 02:17:04.042000,PER,11,0 days 00:01:28.678000,30.0,3.0,,,0 days 00:00:28.837000,0 days 00:00:29.955000,0 days 00:00:29.886000,0 days 02:16:04.280000,0 days 02:16:34.235000,0 days 02:17:04.121000,279.0,294.0,322.0,303.0,False,MEDIUM,3.0,True,Cadillac,0 days 02:15:35.364000,,1,18.0,,,False,True
0 days 02:18:33.023000,PER,11,0 days 00:01:28.981000,31.0,3.0,,,0 days 00:00:29.100000,0 days 00:00:31.150000,0 days 00:00:28.731000,0 days 02:17:33.221000,0 days 02:18:04.371000,0 days 02:18:33.102000,226.0,306.0,314.0,277.0,False,MEDIUM,4.0,True,Cadillac,0 days 02:17:04.042000,,1,18.0,,,False,True
0 days 02:20:03.500000,PER,11,0 days 00:01:30.477000,32.0,3.0,,,0 days 00:00:28.582000,0 days 00:00:30.987000,0 days 00:00:30.908000,0 days 02:19:01.684000,0 days 02:19:32.671000,0 days 02:20:03.579000,281.0,308.0,322.0,311.0,False,MEDIUM,5.0,True,Cadillac,0 days 02:18:33.023000,,1,18.0,,,False,True
0 days 02:21:31.576000,PER,11,0 days 00:01:28.076000,33.0,3.0,,,0 days 00:00:28.412000,0 days 00:00:30.150000,0 days 00:00:29.514000,0 days 02:20:31.991000,0 days 02:21:02.141000,0 days 02:21:31.655000,285.0,306.0,317.0,307.0,False,MEDIUM,6.0,True,Cadillac,0 days 02:20:03.500000,,1,18.0,,,False,True
0 days 02:22:58.597000,PER,11,0 days 00:01:27.021000,34.0,3.0,,,0 days 00:00:28.512000,0 days 00:00:29.925000,0 days 00:00:28.584000,0 days 02:22:00.167000,0 days 02:22:30.092000,0 days 02:22:58.676000,285.0,306.0,312.0,315.0,True,MEDIUM,7.0,True,Cadillac,0 days 02:21:31.576000,,1,18.0,,,False,True
0 days 02:24:26.248000,PER,11,0 days 00:01:27.651000,35.0,3.0,,,0 days 00:00:28.653000,0 days 00:00:30.075000,0 days 00:00:28.923000,0 days 02:23:27.329000,0 days 02:23:57.404000,0 days 02:24:26.327000,281.0,300.0,306.0,310.0,False,MEDIUM,8.0,True,Cadillac,0 days 02:22:58.597000,,1,18.0,,,False,True
0 days 02:25:54.606000,PER,11,0 days 00:01:28.358000,36.0,3.0,,,0 days 00:00:29.260000,0 days 00:00:30.075000,0 days 00:00:29.023000,0 days 02:24:55.587000,0 days 02:25:25.662000,0 days 02:25:54.685000,279.0,298.0,305.0,304.0,False,MEDIUM,9.0,True,Cadillac,0 days 02:24:26.248000,,1,18.0,,,False,True
0 days 02:27:23.317000,PER,11,0 days 00:01:28.711000,37.0,3.0,,,0 days 00:00:29.050000,0 days 00:00:29.876000,0 days 00:00:29.785000,0 days 02:26:23.735000,0 days 02:26:53.611000,0 days 02:27:23.396000,278.0,299.0,314.0,302.0,False,MEDIUM,10.0,True,Cadillac,0 days 02:25:54.606000,,1,18.0,,,False,True
0 days 02:28:50.771000,PER,11,0 days 00:01:27.454000,38.0,3.0,,,0 days 00:00:28.864000,0 days 00:00:29.810000,0 days 00:00:28.780000,0 days 02:27:52.260000,0 days 02:28:22.070000,0 days 02:28:50.850000,285.0,306.0,314.0,275.0,False,MEDIUM,11.0,True,Cadillac,0 days 02:27:23.317000,,1,18.0,,,False,True
0 days 02:30:18.621000,PER,11,0 days 00:01:27.850000,39.0,3.0,,,0 days 00:00:28.725000,0 days 00:00:30.094000,0 days 00:00:29.031000,0 days 02:29:19.575000,0 days 02:29:49.669000,0 days 02:30:18.700000,281.0,299.0,307.0,309.0,False,MEDIUM,12.0,True,Cadillac,0 days 02:28:50.771000,,1,18.0,,,False,True
0 days 02:31:46.655000,PER,11,0 days 00:01:28.034000,40.0,3.0,,,0 days 00:00:28.935000,0 days 00:00:30.002000,0 days 00:00:29.097000,0 days 02:30:47.635000,0 days 02:31:17.637000,0 days 02:31:46.734000,278.0,297.0,309.0,304.0,False,MEDIUM,13.0,True,Cadillac,0 days 02:30:18.621000,,1,18.0,,,False,True
0 days 02:33:14.369000,PER,11,0 days 00:01:27.714000,41.0,3.0,,,0 days 00:00:28.845000,0 days 00:00:29.844000,0 days 00:00:29.025000,0 days 02:32:15.579000,0 days 02:32:45.423000,0 days 02:33:14.448000,278.0,296.0,306.0,304.0,False,MEDIUM,14.0,True,Cadillac,0 days 02:31:46.655000,,1,18.0,,,False,True
0 days 02:34:44.399000,PER,11,0 days 00:01:30.030000,42.0,3.0,,,0 days 00:00:30.311000,0 days 00:00:30.889000,0 days 00:00:28.830000,0 days 02:33:44.759000,0 days 02:34:15.648000,0 days 02:34:44.478000,259.0,311.0,311.0,251.0,False,MEDIUM,15.0,True,Cadillac,0 days 02:33:14.369000,,1,18.0,,,False,True
0 days 02:36:11.477000,PER,11,0 days 00:01:27.078000,43.0,3.0,,,0 days 00:00:28.717000,0 days 00:00:29.697000,0 days 00:00:28.664000,0 days 02:35:13.195000,0 days 02:35:42.892000,0 days 02:36:11.556000,282.0,308.0,312.0,312.0,False,MEDIUM,16.0,True,Cadillac,0 days 02:34:44.399000,,1,18.0,,,False,True
0 days 02:37:38.766000,PER,11,0 days 00:01:27.289000,44.0,3.0,,,0 days 00:00:28.760000,0 days 00:00:29.704000,0 days 00:00:28.825000,0 days 02:36:40.316000,0 days 02:37:10.020000,0 days 02:37:38.845000,282.0,304.0,308.0,310.0,False,MEDIUM,17.0,True,Cadillac,0 days 02:36:11.477000,,1,18.0,,,False,True
0 days 02:39:06.198000,PER,11,0 days 00:01:27.432000,45.0,3.0,,,0 days 00:00:28.922000,0 days 00:00:29.877000,0 days 00:00:28.633000,0 days 02:38:07.767000,0 days 02:38:37.644000,0 days 02:39:06.277000,280.0,301.0,310.0,307.0,False,MEDIUM,18.0,True,Cadillac,0 days 02:37:38.766000,,1,18.0,,,False,True
0 days 02:40:33.771000,PER,11,0 days 00:01:27.573000,46.0,3.0,,,0 days 00:00:28.849000,0 days 00:00:29.810000,0 days 00:00:28.914000,0 days 02:39:35.126000,0 days 02:40:04.936000,0 days 02:40:33.850000,280.0,299.0,306.0,306.0,False,MEDIUM,19.0,True,Cadillac,0 days 02:39:06.198000,,1,18.0,,,False,True
