Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:29:13.223000,RUS,63,0 days 00:01:38.301000,18.0,2.0,,,0 days 00:00:29.692000,0 days 00:00:35.831000,0 days 00:00:32.778000,0 days 01:28:04.681000,0 days 01:28:40.512000,0 days 01:29:13.290000,216.0,254.0,222.0,305.0,True,MEDIUM,4.0,True,Mercedes,0 days 01:27:34.922000,,1,4.0,,,False,True
0 days 01:30:52.170000,RUS,63,0 days 00:01:38.947000,19.0,2.0,,,0 days 00:00:29.771000,0 days 00:00:36.228000,0 days 00:00:32.948000,0 days 01:29:43.061000,0 days 01:30:19.289000,0 days 01:30:52.237000,220.0,249.0,224.0,307.0,False,MEDIUM,5.0,True,Mercedes,0 days 01:29:13.223000,,1,4.0,,,False,True
0 days 01:32:31.251000,RUS,63,0 days 00:01:39.081000,20.0,2.0,,,0 days 00:00:29.700000,0 days 00:00:36.133000,0 days 00:00:33.248000,0 days 01:31:21.937000,0 days 01:31:58.070000,0 days 01:32:31.318000,220.0,243.0,225.0,307.0,False,MEDIUM,6.0,True,Mercedes,0 days 01:30:52.170000,,1,4.0,,,False,True
0 days 01:34:09.554000,RUS,63,0 days 00:01:38.303000,21.0,2.0,,,0 days 00:00:29.756000,0 days 00:00:35.770000,0 days 00:00:32.777000,0 days 01:33:01.074000,0 days 01:33:36.844000,0 days 01:34:09.621000,218.0,252.0,222.0,304.0,False,MEDIUM,7.0,True,Mercedes,0 days 01:32:31.251000,,1,4.0,,,False,True
0 days 01:35:48.470000,RUS,63,0 days 00:01:38.916000,22.0,2.0,,,0 days 00:00:29.854000,0 days 00:00:35.896000,0 days 00:00:33.166000,0 days 01:34:39.475000,0 days 01:35:15.371000,0 days 01:35:48.537000,218.0,250.0,218.0,304.0,False,MEDIUM,8.0,True,Mercedes,0 days 01:34:09.554000,,1,4.0,,,False,True
0 days 01:37:26.971000,RUS,63,0 days 00:01:38.501000,23.0,2.0,,,0 days 00:00:29.866000,0 days 00:00:35.647000,0 days 00:00:32.988000,0 days 01:36:18.403000,0 days 01:36:54.050000,0 days 01:37:27.038000,221.0,252.0,222.0,303.0,False,MEDIUM,9.0,True,Mercedes,0 days 01:35:48.470000,,1,4.0,,,False,True
0 days 01:39:05.523000,RUS,63,0 days 00:01:38.552000,24.0,2.0,,,0 days 00:00:29.917000,0 days 00:00:35.619000,0 days 00:00:33.016000,0 days 01:37:56.955000,0 days 01:38:32.574000,0 days 01:39:05.590000,219.0,251.0,224.0,306.0,False,MEDIUM,10.0,True,Mercedes,0 days 01:37:26.971000,,1,4.0,,,False,True
0 days 01:40:44.922000,RUS,63,0 days 00:01:39.399000,25.0,2.0,,,0 days 00:00:29.988000,0 days 00:00:35.999000,0 days 00:00:33.412000,0 days 01:39:35.578000,0 days 01:40:11.577000,0 days 01:40:44.989000,216.0,252.0,222.0,310.0,False,MEDIUM,11.0,True,Mercedes,0 days 01:39:05.523000,,1,4.0,,,False,True
0 days 01:42:24.234000,RUS,63,0 days 00:01:39.312000,26.0,2.0,,,0 days 00:00:29.968000,0 days 00:00:36.070000,0 days 00:00:33.274000,0 days 01:41:14.957000,0 days 01:41:51.027000,0 days 01:42:24.301000,217.0,249.0,221.0,305.0,False,MEDIUM,12.0,True,Mercedes,0 days 01:40:44.922000,,1,4.0,,,False,True
0 days 01:44:03.148000,RUS,63,0 days 00:01:38.914000,27.0,2.0,,,0 days 00:00:30.027000,0 days 00:00:35.911000,0 days 00:00:32.976000,0 days 01:42:54.328000,0 days 01:43:30.239000,0 days 01:44:03.215000,216.0,251.0,221.0,300.0,False,MEDIUM,13.0,True,Mercedes,0 days 01:42:24.234000,,1,4.0,,,False,True
0 days 01:45:44.585000,RUS,63,0 days 00:01:41.437000,28.0,2.0,,0 days 01:45:43.653000,0 days 00:00:29.912000,0 days 00:00:35.983000,0 days 00:00:35.542000,0 days 01:44:33.127000,0 days 01:45:09.110000,0 days 01:45:44.652000,220.0,248.0,,305.0,False,MEDIUM,14.0,True,Mercedes,0 days 01:44:03.148000,,1,5.0,,,False,False
0 days 01:47:45.463000,RUS,63,0 days 00:02:00.878000,29.0,3.0,0 days 01:46:14.341000,,0 days 00:00:52.635000,0 days 00:00:35.807000,0 days 00:00:32.436000,0 days 01:46:37.287000,0 days 01:47:13.094000,0 days 01:47:45.530000,215.0,248.0,226.0,282.0,False,HARD,1.0,True,Mercedes,0 days 01:45:44.585000,,1,6.0,,,False,False
0 days 01:49:23.367000,RUS,63,0 days 00:01:37.904000,30.0,3.0,,,0 days 00:00:29.557000,0 days 00:00:35.605000,0 days 00:00:32.742000,0 days 01:48:15.087000,0 days 01:48:50.692000,0 days 01:49:23.434000,217.0,249.0,226.0,305.0,True,HARD,2.0,True,Mercedes,0 days 01:47:45.463000,,1,6.0,,,False,True
0 days 01:51:01.185000,RUS,63,0 days 00:01:37.818000,31.0,3.0,,,0 days 00:00:29.621000,0 days 00:00:35.730000,0 days 00:00:32.467000,0 days 01:49:53.055000,0 days 01:50:28.785000,0 days 01:51:01.252000,219.0,249.0,225.0,304.0,True,HARD,3.0,True,Mercedes,0 days 01:49:23.367000,,1,6.0,,,False,True
0 days 01:52:39.132000,RUS,63,0 days 00:01:37.947000,32.0,3.0,,,0 days 00:00:29.900000,0 days 00:00:35.589000,0 days 00:00:32.458000,0 days 01:51:31.152000,0 days 01:52:06.741000,0 days 01:52:39.199000,222.0,252.0,225.0,293.0,False,HARD,4.0,True,Mercedes,0 days 01:51:01.185000,,1,6.0,,,False,True
0 days 01:54:16.850000,RUS,63,0 days 00:01:37.718000,33.0,3.0,,,0 days 00:00:29.663000,0 days 00:00:35.378000,0 days 00:00:32.677000,0 days 01:53:08.862000,0 days 01:53:44.240000,0 days 01:54:16.917000,221.0,253.0,224.0,308.0,True,HARD,5.0,True,Mercedes,0 days 01:52:39.132000,,1,6.0,,,False,True
0 days 01:55:54.780000,RUS,63,0 days 00:01:37.930000,34.0,3.0,,,0 days 00:00:29.777000,0 days 00:00:35.227000,0 days 00:00:32.926000,0 days 01:54:46.694000,0 days 01:55:21.921000,0 days 01:55:54.847000,219.0,251.0,221.0,296.0,False,HARD,6.0,True,Mercedes,0 days 01:54:16.850000,,1,6.0,,,False,True
0 days 01:57:35.331000,RUS,63,0 days 00:01:40.551000,35.0,3.0,,,0 days 00:00:30.979000,0 days 00:00:36.729000,0 days 00:00:32.843000,0 days 01:56:25.826000,0 days 01:57:02.555000,0 days 01:57:35.398000,201.0,251.0,222.0,265.0,False,HARD,7.0,True,Mercedes,0 days 01:55:54.780000,,1,5.0,,,False,True
0 days 01:59:13.326000,RUS,63,0 days 00:01:37.995000,36.0,3.0,,,0 days 00:00:29.794000,0 days 00:00:35.530000,0 days 00:00:32.671000,0 days 01:58:05.192000,0 days 01:58:40.722000,0 days 01:59:13.393000,219.0,256.0,223.0,311.0,False,HARD,8.0,True,Mercedes,0 days 01:57:35.331000,,1,5.0,,,False,True
0 days 02:00:51.224000,RUS,63,0 days 00:01:37.898000,37.0,3.0,,,0 days 00:00:29.838000,0 days 00:00:35.596000,0 days 00:00:32.464000,0 days 01:59:43.231000,0 days 02:00:18.827000,0 days 02:00:51.291000,221.0,254.0,225.0,308.0,False,HARD,9.0,True,Mercedes,0 days 01:59:13.326000,,1,5.0,,,False,True
0 days 02:02:28.337000,RUS,63,0 days 00:01:37.113000,38.0,3.0,,,0 days 00:00:29.704000,0 days 00:00:35.053000,0 days 00:00:32.356000,0 days 02:01:20.995000,0 days 02:01:56.048000,0 days 02:02:28.404000,225.0,255.0,226.0,305.0,True,HARD,10.0,True,Mercedes,0 days 02:00:51.224000,,1,5.0,,,False,True
0 days 02:04:05.194000,RUS,63,0 days 00:01:36.857000,39.0,3.0,,,0 days 00:00:29.441000,0 days 00:00:34.872000,0 days 00:00:32.544000,0 days 02:02:57.845000,0 days 02:03:32.717000,0 days 02:04:05.261000,223.0,256.0,223.0,304.0,True,HARD,11.0,True,Mercedes,0 days 02:02:28.337000,,1,5.0,,,False,True
0 days 02:05:42.227000,RUS,63,0 days 00:01:37.033000,40.0,3.0,,,0 days 00:00:29.514000,0 days 00:00:35.044000,0 days 00:00:32.475000,0 days 02:04:34.775000,0 days 02:05:09.819000,0 days 02:05:42.294000,225.0,257.0,224.0,304.0,False,HARD,12.0,True,Mercedes,0 days 02:04:05.194000,,1,5.0,,,False,True
0 days 02:07:19.393000,RUS,63,0 days 00:01:37.166000,41.0,3.0,,,0 days 00:00:29.436000,0 days 00:00:35.115000,0 days 00:00:32.615000,0 days 02:06:11.730000,0 days 02:06:46.845000,0 days 02:07:19.460000,224.0,257.0,223.0,308.0,False,HARD,13.0,True,Mercedes,0 days 02:05:42.227000,,1,5.0,,,False,True
0 days 02:08:57.756000,RUS,63,0 days 00:01:38.363000,42.0,3.0,,,0 days 00:00:29.732000,0 days 00:00:35.429000,0 days 00:00:33.202000,0 days 02:07:49.192000,0 days 02:08:24.621000,0 days 02:08:57.823000,220.0,255.0,222.0,309.0,False,HARD,14.0,True,Mercedes,0 days 02:07:19.393000,,1,5.0,,,False,True
0 days 02:10:34.971000,RUS,63,0 days 00:01:37.215000,43.0,3.0,,,0 days 00:00:29.561000,0 days 00:00:34.955000,0 days 00:00:32.699000,0 days 02:09:27.384000,0 days 02:10:02.339000,0 days 02:10:35.038000,224.0,257.0,225.0,314.0,False,HARD,15.0,True,Mercedes,0 days 02:08:57.756000,,1,5.0,,,False,True
0 days 02:12:13.236000,RUS,63,0 days 00:01:38.265000,44.0,3.0,,,0 days 00:00:29.447000,0 days 00:00:35.525000,0 days 00:00:33.293000,0 days 02:11:04.485000,0 days 02:11:40.010000,0 days 02:12:13.303000,224.0,239.0,225.0,305.0,False,HARD,16.0,True,Mercedes,0 days 02:10:34.971000,,1,5.0,,,False,True
0 days 02:13:50.345000,RUS,63,0 days 00:01:37.109000,45.0,3.0,,,0 days 00:00:29.555000,0 days 00:00:34.857000,0 days 00:00:32.697000,0 days 02:12:42.858000,0 days 02:13:17.715000,0 days 02:13:50.412000,223.0,257.0,225.0,302.0,False,HARD,17.0,True,Mercedes,0 days 02:12:13.236000,,1,5.0,,,False,True
0 days 02:15:26.427000,RUS,63,0 days 00:01:36.082000,46.0,3.0,,,0 days 00:00:29.440000,0 days 00:00:34.553000,0 days 00:00:32.089000,0 days 02:14:19.852000,0 days 02:14:54.405000,0 days 02:15:26.494000,223.0,259.0,227.0,303.0,True,HARD,18.0,True,Mercedes,0 days 02:13:50.345000,,1,5.0,,,False,True
0 days 02:17:02.300000,RUS,63,0 days 00:01:35.873000,47.0,3.0,,,0 days 00:00:29.276000,0 days 00:00:34.565000,0 days 00:00:32.032000,0 days 02:15:55.770000,0 days 02:16:30.335000,0 days 02:17:02.367000,227.0,258.0,225.0,304.0,True,HARD,19.0,True,Mercedes,0 days 02:15:26.427000,,1,5.0,,,False,True
0 days 02:18:38.058000,RUS,63,0 days 00:01:35.758000,48.0,3.0,,,0 days 00:00:29.267000,0 days 00:00:34.618000,0 days 00:00:31.873000,0 days 02:17:31.634000,0 days 02:18:06.252000,0 days 02:18:38.125000,226.0,255.0,226.0,304.0,True,HARD,20.0,True,Mercedes,0 days 02:17:02.300000,,1,5.0,,,False,True
0 days 02:20:13.645000,RUS,63,0 days 00:01:35.587000,49.0,3.0,,,0 days 00:00:29.099000,0 days 00:00:34.497000,0 days 00:00:31.991000,0 days 02:19:07.224000,0 days 02:19:41.721000,0 days 02:20:13.712000,227.0,258.0,224.0,308.0,True,HARD,21.0,True,Mercedes,0 days 02:18:38.058000,,1,5.0,,,False,True
0 days 02:21:50.106000,RUS,63,0 days 00:01:36.461000,50.0,3.0,,,0 days 00:00:29.222000,0 days 00:00:34.517000,0 days 00:00:32.722000,0 days 02:20:42.934000,0 days 02:21:17.451000,0 days 02:21:50.173000,227.0,258.0,225.0,312.0,False,HARD,22.0,True,Mercedes,0 days 02:20:13.645000,,1,5.0,,,False,True
0 days 02:23:26.210000,RUS,63,0 days 00:01:36.104000,51.0,3.0,,,0 days 00:00:29.243000,0 days 00:00:34.724000,0 days 00:00:32.137000,0 days 02:22:19.416000,0 days 02:22:54.140000,0 days 02:23:26.277000,226.0,258.0,224.0,312.0,False,HARD,23.0,True,Mercedes,0 days 02:21:50.106000,,1,5.0,,,False,True
0 days 02:25:02.697000,RUS,63,0 days 00:01:36.487000,52.0,3.0,,,0 days 00:00:29.518000,0 days 00:00:34.678000,0 days 00:00:32.291000,0 days 02:23:55.795000,0 days 02:24:30.473000,0 days 02:25:02.764000,225.0,257.0,225.0,311.0,False,HARD,24.0,True,Mercedes,0 days 02:23:26.210000,,1,5.0,,,False,True
0 days 02:26:39.112000,RUS,63,0 days 00:01:36.415000,53.0,3.0,,,0 days 00:00:29.483000,0 days 00:00:34.541000,0 days 00:00:32.391000,0 days 02:25:32.247000,0 days 02:26:06.788000,0 days 02:26:39.179000,224.0,257.0,223.0,312.0,False,HARD,25.0,True,Mercedes,0 days 02:25:02.697000,,1,5.0,,,False,True
0 days 02:28:16.014000,RUS,63,0 days 00:01:36.902000,54.0,3.0,,,0 days 00:00:29.427000,0 days 00:00:34.842000,0 days 00:00:32.633000,0 days 02:27:08.606000,0 days 02:27:43.448000,0 days 02:28:16.081000,223.0,255.0,222.0,312.0,False,HARD,26.0,True,Mercedes,0 days 02:26:39.112000,,1,5.0,,,False,True
0 days 02:29:52.831000,RUS,63,0 days 00:01:36.817000,55.0,3.0,,,0 days 00:00:29.426000,0 days 00:00:34.859000,0 days 00:00:32.532000,0 days 02:28:45.507000,0 days 02:29:20.366000,0 days 02:29:52.898000,222.0,259.0,225.0,311.0,False,HARD,27.0,True,Mercedes,0 days 02:28:16.014000,,1,5.0,,,False,True
0 days 02:31:30.137000,RUS,63,0 days 00:01:37.306000,56.0,3.0,,,0 days 00:00:29.429000,0 days 00:00:35.196000,0 days 00:00:32.681000,0 days 02:30:22.327000,0 days 02:30:57.523000,0 days 02:31:30.204000,225.0,255.0,224.0,301.0,False,HARD,28.0,True,Mercedes,0 days 02:29:52.831000,,1,5.0,,,False,True
0 days 02:33:07.648000,RUS,63,0 days 00:01:37.511000,57.0,3.0,,,0 days 00:00:29.466000,0 days 00:00:35.235000,0 days 00:00:32.810000,0 days 02:31:59.670000,0 days 02:32:34.905000,0 days 02:33:07.715000,226.0,257.0,224.0,304.0,False,HARD,29.0,True,Mercedes,0 days 02:31:30.137000,,1,5.0,,,False,True
0 days 01:00:09.296000,BOT,77,0 days 00:01:55.231000,1.0,1.0,,,,0 days 00:00:39.314000,0 days 00:00:35.235000,,0 days 00:59:34.256000,0 days 01:00:09.385000,168.0,228.0,218.0,220.0,False,HARD,1.0,True,Cadillac,0 days 00:58:13.809000,,12,21.0,,,False,False
0 days 01:01:55.816000,BOT,77,0 days 00:01:46.520000,2.0,1.0,,,0 days 00:00:31.750000,0 days 00:00:38.826000,0 days 00:00:35.944000,0 days 01:00:41.091000,0 days 01:01:19.917000,0 days 01:01:55.861000,199.0,223.0,215.0,243.0,True,HARD,2.0,True,Cadillac,0 days 01:00:09.296000,,1,22.0,,,False,True
0 days 01:03:40.817000,BOT,77,0 days 00:01:45.001000,3.0,1.0,,,0 days 00:00:31.420000,0 days 00:00:38.200000,0 days 00:00:35.381000,0 days 01:02:27.281000,0 days 01:03:05.481000,0 days 01:03:40.862000,207.0,217.0,216.0,256.0,True,HARD,3.0,True,Cadillac,0 days 01:01:55.816000,,1,22.0,,,False,True
0 days 01:05:25.578000,BOT,77,0 days 00:01:44.761000,4.0,1.0,,,0 days 00:00:31.414000,0 days 00:00:38.131000,0 days 00:00:35.216000,0 days 01:04:12.276000,0 days 01:04:50.407000,0 days 01:05:25.623000,205.0,221.0,217.0,253.0,True,HARD,4.0,True,Cadillac,0 days 01:03:40.817000,,1,22.0,,,False,True
0 days 01:07:09.801000,BOT,77,0 days 00:01:44.223000,5.0,1.0,,,0 days 00:00:31.480000,0 days 00:00:37.787000,0 days 00:00:34.956000,0 days 01:05:57.103000,0 days 01:06:34.890000,0 days 01:07:09.846000,208.0,229.0,217.0,268.0,True,HARD,5.0,True,Cadillac,0 days 01:05:25.578000,,12,22.0,,,False,True
0 days 01:08:54.858000,BOT,77,0 days 00:01:45.057000,6.0,1.0,,,0 days 00:00:31.397000,0 days 00:00:37.805000,0 days 00:00:35.855000,0 days 01:07:41.243000,0 days 01:08:19.048000,0 days 01:08:54.903000,195.0,222.0,217.0,269.0,False,HARD,6.0,True,Cadillac,0 days 01:07:09.801000,,1,21.0,,,False,True
0 days 01:10:38.617000,BOT,77,0 days 00:01:43.759000,7.0,1.0,,,0 days 00:00:31.133000,0 days 00:00:37.611000,0 days 00:00:35.015000,0 days 01:09:26.036000,0 days 01:10:03.647000,0 days 01:10:38.662000,209.0,226.0,218.0,274.0,True,HARD,7.0,True,Cadillac,0 days 01:08:54.858000,,1,21.0,,,False,True
0 days 01:12:22.460000,BOT,77,0 days 00:01:43.843000,8.0,1.0,,,0 days 00:00:31.386000,0 days 00:00:37.578000,0 days 00:00:34.879000,0 days 01:11:10.048000,0 days 01:11:47.626000,0 days 01:12:22.505000,205.0,227.0,216.0,270.0,False,HARD,8.0,True,Cadillac,0 days 01:10:38.617000,,1,21.0,,,False,True
0 days 01:14:06.599000,BOT,77,0 days 00:01:44.139000,9.0,1.0,,,0 days 00:00:31.214000,0 days 00:00:37.708000,0 days 00:00:35.217000,0 days 01:12:53.719000,0 days 01:13:31.427000,0 days 01:14:06.644000,206.0,227.0,215.0,277.0,False,HARD,9.0,True,Cadillac,0 days 01:12:22.460000,,1,21.0,,,False,True
0 days 01:15:50.788000,BOT,77,0 days 00:01:44.189000,10.0,1.0,,,0 days 00:00:31.444000,0 days 00:00:37.798000,0 days 00:00:34.947000,0 days 01:14:38.088000,0 days 01:15:15.886000,0 days 01:15:50.833000,208.0,226.0,217.0,270.0,False,HARD,10.0,True,Cadillac,0 days 01:14:06.599000,,1,21.0,,,False,True
0 days 01:17:34.515000,BOT,77,0 days 00:01:43.727000,11.0,1.0,,,0 days 00:00:31.454000,0 days 00:00:37.386000,0 days 00:00:34.887000,0 days 01:16:22.287000,0 days 01:16:59.673000,0 days 01:17:34.560000,210.0,226.0,215.0,273.0,True,HARD,11.0,True,Cadillac,0 days 01:15:50.788000,,1,21.0,,,False,True
0 days 01:19:18.857000,BOT,77,0 days 00:01:44.342000,12.0,1.0,,,0 days 00:00:31.497000,0 days 00:00:37.591000,0 days 00:00:35.254000,0 days 01:18:06.057000,0 days 01:18:43.648000,0 days 01:19:18.902000,207.0,223.0,214.0,270.0,False,HARD,12.0,True,Cadillac,0 days 01:17:34.515000,,1,21.0,,,False,True
0 days 01:21:03.432000,BOT,77,0 days 00:01:44.575000,13.0,1.0,,,0 days 00:00:31.324000,0 days 00:00:37.460000,0 days 00:00:35.791000,0 days 01:19:50.226000,0 days 01:20:27.686000,0 days 01:21:03.477000,210.0,227.0,217.0,266.0,False,HARD,13.0,True,Cadillac,0 days 01:19:18.857000,,12,20.0,,,False,True
0 days 01:23:19.442000,BOT,77,0 days 00:02:16.010000,14.0,1.0,,,0 days 00:00:35.238000,0 days 00:00:51.445000,0 days 00:00:49.327000,0 days 01:21:38.715000,0 days 01:22:30.160000,0 days 01:23:19.487000,132.0,152.0,147.0,260.0,False,HARD,14.0,True,Cadillac,0 days 01:21:03.432000,,26,20.0,,,False,False
0 days 01:25:12.295000,BOT,77,0 days 00:01:52.853000,15.0,1.0,,,0 days 00:00:40.727000,0 days 00:00:37.218000,0 days 00:00:34.908000,0 days 01:24:00.214000,0 days 01:24:37.432000,0 days 01:25:12.340000,211.0,233.0,214.0,244.0,False,HARD,15.0,True,Cadillac,0 days 01:23:19.442000,,671,18.0,,,False,False
0 days 01:26:56.540000,BOT,77,0 days 00:01:44.245000,16.0,1.0,,,0 days 00:00:32,0 days 00:00:37.297000,0 days 00:00:34.948000,0 days 01:25:44.340000,0 days 01:26:21.637000,0 days 01:26:56.585000,204.0,222.0,218.0,268.0,False,HARD,16.0,True,Cadillac,0 days 01:25:12.295000,,1,19.0,,,False,True
0 days 01:28:39.732000,BOT,77,0 days 00:01:43.192000,17.0,1.0,,,0 days 00:00:31.108000,0 days 00:00:37.254000,0 days 00:00:34.830000,0 days 01:27:27.693000,0 days 01:28:04.947000,0 days 01:28:39.777000,204.0,233.0,217.0,278.0,True,HARD,17.0,True,Cadillac,0 days 01:26:56.540000,,1,19.0,,,False,True
0 days 01:30:22.665000,BOT,77,0 days 00:01:42.933000,18.0,1.0,,,0 days 00:00:31.066000,0 days 00:00:37.259000,0 days 00:00:34.608000,0 days 01:29:10.843000,0 days 01:29:48.102000,0 days 01:30:22.710000,208.0,230.0,219.0,271.0,True,HARD,18.0,True,Cadillac,0 days 01:28:39.732000,,1,19.0,,,False,True
0 days 01:32:05.248000,BOT,77,0 days 00:01:42.583000,19.0,1.0,,,0 days 00:00:30.874000,0 days 00:00:37.035000,0 days 00:00:34.674000,0 days 01:30:53.584000,0 days 01:31:30.619000,0 days 01:32:05.293000,211.0,227.0,218.0,279.0,True,HARD,19.0,True,Cadillac,0 days 01:30:22.665000,,1,19.0,,,False,True
0 days 01:33:48.068000,BOT,77,0 days 00:01:42.820000,20.0,1.0,,,0 days 00:00:31.203000,0 days 00:00:36.914000,0 days 00:00:34.703000,0 days 01:32:36.496000,0 days 01:33:13.410000,0 days 01:33:48.113000,211.0,232.0,219.0,271.0,False,HARD,20.0,True,Cadillac,0 days 01:32:05.248000,,1,19.0,,,False,True
0 days 01:35:30.953000,BOT,77,0 days 00:01:42.885000,21.0,1.0,,,0 days 00:00:31.079000,0 days 00:00:37.113000,0 days 00:00:34.693000,0 days 01:34:19.192000,0 days 01:34:56.305000,0 days 01:35:30.998000,208.0,229.0,219.0,269.0,False,HARD,21.0,True,Cadillac,0 days 01:33:48.068000,,1,19.0,,,False,True
0 days 01:37:13.572000,BOT,77,0 days 00:01:42.619000,22.0,1.0,,,0 days 00:00:31.030000,0 days 00:00:36.847000,0 days 00:00:34.742000,0 days 01:36:02.028000,0 days 01:36:38.875000,0 days 01:37:13.617000,210.0,234.0,217.0,275.0,False,HARD,22.0,True,Cadillac,0 days 01:35:30.953000,,1,19.0,,,False,True
0 days 01:38:58.696000,BOT,77,0 days 00:01:45.124000,23.0,1.0,,,0 days 00:00:32.027000,0 days 00:00:37.338000,0 days 00:00:35.759000,0 days 01:37:45.644000,0 days 01:38:22.982000,0 days 01:38:58.741000,182.0,227.0,219.0,266.0,False,HARD,23.0,True,Cadillac,0 days 01:37:13.572000,,1,19.0,,,False,True
0 days 01:40:47.413000,BOT,77,0 days 00:01:48.717000,24.0,1.0,,,0 days 00:00:31.648000,0 days 00:00:38.948000,0 days 00:00:38.121000,0 days 01:39:30.389000,0 days 01:40:09.337000,0 days 01:40:47.458000,203.0,222.0,214.0,263.0,False,HARD,24.0,True,Cadillac,0 days 01:38:58.696000,,1,19.0,,,False,True
0 days 01:42:31.138000,BOT,77,0 days 00:01:43.725000,25.0,1.0,,,0 days 00:00:31.551000,0 days 00:00:37.571000,0 days 00:00:34.603000,0 days 01:41:19.009000,0 days 01:41:56.580000,0 days 01:42:31.183000,206.0,232.0,218.0,275.0,False,HARD,25.0,True,Cadillac,0 days 01:40:47.413000,,1,19.0,,,False,True
0 days 01:44:13.805000,BOT,77,0 days 00:01:42.667000,26.0,1.0,,,0 days 00:00:30.970000,0 days 00:00:36.927000,0 days 00:00:34.770000,0 days 01:43:02.153000,0 days 01:43:39.080000,0 days 01:44:13.850000,212.0,231.0,218.0,280.0,False,HARD,26.0,True,Cadillac,0 days 01:42:31.138000,,1,19.0,,,False,True
0 days 01:45:56.575000,BOT,77,0 days 00:01:42.770000,27.0,1.0,,,0 days 00:00:31.045000,0 days 00:00:37.109000,0 days 00:00:34.616000,0 days 01:44:44.895000,0 days 01:45:22.004000,0 days 01:45:56.620000,210.0,235.0,220.0,277.0,False,HARD,27.0,True,Cadillac,0 days 01:44:13.805000,,1,19.0,,,False,True
0 days 01:47:40.635000,BOT,77,0 days 00:01:44.060000,28.0,1.0,,,0 days 00:00:30.945000,0 days 00:00:36.940000,0 days 00:00:36.175000,0 days 01:46:27.565000,0 days 01:47:04.505000,0 days 01:47:40.680000,206.0,231.0,216.0,278.0,False,HARD,28.0,True,Cadillac,0 days 01:45:56.575000,,1,19.0,,,False,True
0 days 01:49:28.684000,BOT,77,0 days 00:01:48.049000,29.0,1.0,,0 days 01:49:27.733000,0 days 00:00:31.712000,0 days 00:00:37.161000,0 days 00:00:39.176000,0 days 01:48:12.392000,0 days 01:48:49.553000,0 days 01:49:28.729000,209.0,235.0,,240.0,False,HARD,29.0,True,Cadillac,0 days 01:47:40.635000,,1,19.0,,,False,False
0 days 01:51:36.220000,BOT,77,0 days 00:02:07.536000,30.0,2.0,0 days 01:49:59.401000,,0 days 00:00:55.350000,0 days 00:00:38.083000,0 days 00:00:34.103000,0 days 01:50:24.079000,0 days 01:51:02.162000,0 days 01:51:36.265000,206.0,230.0,220.0,245.0,False,HARD,1.0,True,Cadillac,0 days 01:49:28.684000,,1,20.0,,,False,False
0 days 01:53:20.008000,BOT,77,0 days 00:01:43.788000,31.0,2.0,,,0 days 00:00:30.810000,0 days 00:00:38.464000,0 days 00:00:34.514000,0 days 01:52:07.075000,0 days 01:52:45.539000,0 days 01:53:20.053000,213.0,232.0,222.0,278.0,False,HARD,2.0,True,Cadillac,0 days 01:51:36.220000,,1,20.0,,,False,True
0 days 01:55:01.555000,BOT,77,0 days 00:01:41.547000,32.0,2.0,,,0 days 00:00:30.846000,0 days 00:00:36.691000,0 days 00:00:34.010000,0 days 01:53:50.899000,0 days 01:54:27.590000,0 days 01:55:01.600000,211.0,235.0,218.0,283.0,True,HARD,3.0,True,Cadillac,0 days 01:53:20.008000,,1,18.0,,,False,True
0 days 01:56:43.206000,BOT,77,0 days 00:01:41.651000,33.0,2.0,,,0 days 00:00:30.935000,0 days 00:00:36.665000,0 days 00:00:34.051000,0 days 01:55:32.535000,0 days 01:56:09.200000,0 days 01:56:43.251000,211.0,231.0,222.0,271.0,False,HARD,4.0,True,Cadillac,0 days 01:55:01.555000,,1,18.0,,,False,True
0 days 01:58:24.482000,BOT,77,0 days 00:01:41.276000,34.0,2.0,,,0 days 00:00:30.797000,0 days 00:00:36.458000,0 days 00:00:34.021000,0 days 01:57:14.048000,0 days 01:57:50.506000,0 days 01:58:24.527000,213.0,236.0,220.0,275.0,True,HARD,5.0,True,Cadillac,0 days 01:56:43.206000,,1,18.0,,,False,True
0 days 02:00:05.765000,BOT,77,0 days 00:01:41.283000,35.0,2.0,,,0 days 00:00:30.763000,0 days 00:00:36.311000,0 days 00:00:34.209000,0 days 01:58:55.290000,0 days 01:59:31.601000,0 days 02:00:05.810000,212.0,238.0,221.0,278.0,False,HARD,6.0,True,Cadillac,0 days 01:58:24.482000,,1,18.0,,,False,True
0 days 02:01:49.677000,BOT,77,0 days 00:01:43.912000,36.0,2.0,,,0 days 00:00:31.047000,0 days 00:00:36.811000,0 days 00:00:36.054000,0 days 02:00:36.857000,0 days 02:01:13.668000,0 days 02:01:49.722000,208.0,235.0,218.0,278.0,False,HARD,7.0,True,Cadillac,0 days 02:00:05.765000,,1,18.0,,,False,True
